x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,target
0.27626674175853094,-0.9668696695527086,0.6121475872138558,-0.33098186806942564,0.3937843075692413,-0.8305353090525509,0.6477133704065228,0.19859673502682207,-0.9605647909508084,0.35512720073636217,2.100640986004556
0.2189320627647653,0.04039759221223238,0.8849221429270806,0.00803491280380575,0.08554530361609247,0.18668054678877355,0.10758241107162303,0.6966167681126918,-0.6392256755312893,0.6767486943897871,0.7248898248165642
0.06893989285678548,-0.9179646958149628,-0.3185456568894389,-0.1752332304179156,-0.2580357827729054,-0.04752732004546578,-0.34485683769987596,0.4474366696212708,0.7537042226397677,0.6460680690919545,0.857302975627477
0.6019706556866737,-0.19992172000135033,-0.7540611619459066,-0.4253269502785304,-0.7441013411492521,-0.5155890992776384,-0.7201637895274473,0.6401785669404203,0.007445743534436167,-0.800747736716771,1.0642209428962766
0.11567374935666996,-0.16379554166618449,0.7903458336235123,-0.9748076892522459,0.0870062415895394,-0.18271532981432137,-0.48578818159209214,-0.6226034431202192,0.960670869093351,-0.9728721838648857,2.7137922683439046
0.2551494144893873,0.44812051143821807,0.9214937050011602,-0.9981908996431941,-0.4465462191886336,0.5318505082717035,-0.15099876716000682,-0.26673462390539604,-0.7789468344725989,-0.2924862966988988,1.9693465784075865
0.45582322924942087,-0.6467506258808098,-0.4569344063105354,0.4977422564391616,-0.45884483427436407,-0.601933941312343,-0.32614363042653616,0.5619608958842819,0.4296277929364638,0.41076555717322627,0.596396953428897
-0.769134648328001,-0.1330721545084712,-0.26367729276350915,-0.1767436940323026,0.20084953451199405,-0.15315866659217048,0.8661062445958165,-0.6205275031219026,-0.10646723466361507,0.5380152150256994,0.9303755096227997
-0.9710356434592529,0.25652412076635844,-0.49323489912732565,-0.9361478107412815,-0.8912563905448905,0.1313611976168645,0.8852601331981131,0.802112597644792,0.1857406043724954,0.8533972741226183,2.9286582839911244
-0.4320375775776155,-0.41569901452342206,-0.852491677789742,0.7900568853535392,-0.07180330381982669,-0.5116559245256456,0.662054659611615,-0.5409667080774949,0.8015711501974618,-0.48280514495429094,1.254354471009229
-0.36587752437289134,0.14124289811518254,-0.5171334035332023,-0.3583733615556348,0.8063462230734606,0.4974234964488595,-0.20097672883806217,-0.020381864025033947,0.6700065043859249,0.9995072310893238,1.5093444764699906
